maxPlayerLevel;numberOfAttemptedLevels;attemptsOnTheHighestLevel;totalNumOfAttempts;averageNumOfTurnsPerCompletedLevel;doReturnOnLowerLevels;numberOfBoostersUsed;fractionOfUsefullBoosters;totalScore;totalBonusScore;totalStarsCount;numberOfDaysActuallyPlayed;last_lvl_completed;upd_totalNumOfAttempts;upd_averageNumOfTurnsPerCompletedLevel;upd_numberOfBoostersUsed;upd_totalScore;upd_totalBonusScore;upd_totalStarsCount;upd_numberOfDaysActuallyPlayed;upd_completed_levels;upd_start_level
6;7;1;7;11.142857142899999;0;2;1.0;1824000;1475;15;1;0.0;7.0;11.142857142899999;2.0;1824000.0;1475.0;15.0;1.0;6.0;0.0
5;6;3;8;10.0;0;2;0.5;1254000;1075;13;1;0.0;8.0;10.0;2.0;1254000.0;1075.0;13.0;1.0;5.0;0.0
13;14;1;19;14.0769230769;0;4;1.0;3049000;2200;30;3;0.0;19.0;14.0769230769;4.0;3049000.0;2200.0;30.0;3.0;13.0;0.0
5;6;1;6;10.833333333299999;0;1;1.0;1817000;1500;15;1;0.0;6.0;10.833333333299999;1.0;1817000.0;1500.0;15.0;1.0;5.0;0.0
1;2;1;2;5.0;0;0;0.0;300000;500;3;1;0.0;2.0;5.0;0.0;300000.0;500.0;3.0;1.0;1.0;0.0
5;6;1;7;9.4;0;1;1.0;909000;1150;14;1;0.0;7.0;9.4;1.0;909000.0;1150.0;14.0;1.0;5.0;0.0
112;13;19;237;29.7272727273;1;17;0.11764705880000001;1804000;1275;21;14;0.0;555.5078430175781;21.725479677128927;59.138797760009766;26297610.0;18127.69921875;222.99815368652344;26.823938369750977;12.0;100.0
52;12;5;62;21.7272727273;0;0;0.0;1858000;1475;19;7;0.0;179.95821380615234;18.520910849943796;17.332298278808594;11548688.0;8018.44091796875;101.57674407958984;17.05399990081787;11.0;41.0
30;5;2;10;22.75;0;3;0.3333333333;946000;725;9;2;0.0;76.09063720703125;17.74207941691081;17.965892791748047;7612002.0;5310.14794921875;67.03909683227539;7.314002513885498;4.0;26.0
15;16;3;25;15.375;0;5;0.6;3758000;2900;34;1;0.0;25.0;15.375;5.0;3758000.0;2900.0;34.0;1.0;15.0;0.0
4;5;1;5;9.4;0;1;1.0;2110000;1150;11;2;0.0;5.0;9.4;1.0;2110000.0;1150.0;11.0;2.0;4.0;0.0
7;8;1;8;12.2857142857;0;3;0.6666666667;1534000;1375;17;1;0.0;8.0;12.2857142857;3.0;1534000.0;1375.0;17.0;1.0;7.0;0.0
15;16;5;25;15.0;0;4;0.75;2965000;2400;33;1;0.0;25.0;15.0;4.0;2965000.0;2400.0;33.0;1.0;15.0;0.0
1;2;1;2;5.5;0;0;0.0;294000;500;3;1;0.0;2.0;5.5;0.0;294000.0;500.0;3.0;1.0;1.0;0.0
59;2;2;4;26.0;0;0;0.0;113000;75;1;1;0.0;178.60328674316406;18.629374293957728;25.426532745361328;13012978.0;8816.5302734375;110.45884704589844;11.838805198669434;1.0;58.0
2;3;1;3;6.333333333300001;0;0;0.0;420000;750;6;1;0.0;3.0;6.333333333300001;0.0;420000.0;750.0;6.0;1.0;2.0;0.0
6;7;1;7;11.5714285714;0;3;1.0;1430000;1550;17;2;0.0;7.0;11.5714285714;3.0;1430000.0;1550.0;17.0;2.0;6.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
40;2;1;4;20.5;0;0;0.0;318000;400;2;1;0.0;110.48542785644531;17.602296161651612;17.907991409301758;9705762.0;6483.40673828125;80.20101928710938;10.468328475952148;1.0;39.0
8;9;1;10;13.333333333299999;1;2;1.0;2854000;2000;24;1;0.0;10.0;13.333333333299999;2.0;2854000.0;2000.0;24.0;1.0;8.0;0.0
21;22;3;28;16.0952380952;0;2;1.0;4796000;3750;51;1;0.0;28.0;16.0952380952;2.0;4796000.0;3750.0;51.0;1.0;21.0;0.0
39;5;4;12;26.25;0;6;0.3333333333;1227000;825;10;4;0.0;113.13849639892578;19.221945542555588;26.80265235900879;10092786.0;6717.57763671875;89.07117462158203;11.615615844726562;4.0;35.0
50;8;12;37;21.0;1;3;0.3333333333;1328000;950;14;3;0.0;190.07920837402344;19.48049301147461;25.419328689575195;12762096.0;8263.04443359375;114.42984771728516;12.369425773620605;7.0;43.0
42;10;15;53;24.875;1;8;0.375;1563000;1425;18;6;0.0;163.10693359375;19.414916038513184;26.816234588623047;10658652.0;7097.93701171875;96.7682876586914;13.905212879180908;9.0;33.0
6;7;1;8;10.857142857100001;0;2;1.0;1562000;1200;14;1;0.0;8.0;10.857142857100001;2.0;1562000.0;1200.0;14.0;1.0;6.0;0.0
30;31;1;51;17.709677419400002;0;11;0.6363636364;7679000;5425;69;5;0.0;51.0;17.709677419400002;11.0;7679000.0;5425.0;69.0;5.0;30.0;0.0
58;17;21;78;21.2631578947;1;7;0.8571428570999999;3104000;2375;32;7;0.0;177.594970703125;19.750802678757488;23.11837387084961;15408204.0;10063.333984375;131.79981231689453;12.934031009674072;16.0;42.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
50;12;8;60;21.363636363599998;0;2;0.0;1638000;1575;20;9;0.0;177.42417907714844;18.576666374198542;19.752269744873047;11238148.0;7669.2294921875;97.16058349609375;19.176066398620605;11.0;39.0
0;1;1;1;3.0;0;0;0.0;150000;250;0;1;0.0;1.0;3.0;0.0;150000.0;250.0;0.0;1.0;0.0;0.0
6;7;1;8;12.0;0;2;0.5;1352000;1225;15;1;0.0;8.0;12.0;2.0;1352000.0;1225.0;15.0;1.0;6.0;0.0
1;2;1;2;5.0;0;0;0.0;269000;500;3;1;0.0;2.0;5.0;0.0;269000.0;500.0;3.0;1.0;1.0;0.0
41;12;1;22;26.090909090900002;0;4;1.0;2035000;1575;23;3;0.0;68.16537475585938;19.967636759685774;12.533997535705566;10192834.5;6999.2802734375;87.87591552734375;6.559684991836548;11.0;30.0
6;7;1;10;10.0;1;2;1.0;1784000;1550;17;1;0.0;10.0;10.0;2.0;1784000.0;1550.0;17.0;1.0;6.0;0.0
15;16;5;21;16.2666666667;0;6;1.0;3740000;2775;35;1;0.0;21.0;16.2666666667;6.0;3740000.0;2775.0;35.0;1.0;15.0;0.0
5;6;1;8;10.5;1;1;1.0;1430000;1325;15;1;0.0;8.0;10.5;1.0;1430000.0;1325.0;15.0;1.0;5.0;0.0
21;18;8;62;18.0588235294;1;13;0.4615384615;3725000;2425;36;6;0.0;83.78060722351074;16.485455285925653;20.45955753326416;5754216.625;3853.9534912109375;55.95186424255371;9.29808497428894;17.0;4.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
15;16;8;27;15.8;0;7;0.7142857143000001;4795000;2950;38;2;0.0;27.0;15.8;7.0;4795000.0;2950.0;38.0;2.0;15.0;0.0
9;10;3;17;13.6363636364;1;3;0.6666666667;2309000;1900;23;3;0.0;17.0;13.6363636364;3.0;2309000.0;1900.0;23.0;3.0;9.0;0.0
35;19;2;37;23.8333333333;0;13;0.4615384615;4069000;2825;39;4;0.0;70.41794204711914;20.057746451224485;23.12168598175049;8285759.0;6099.347412109375;80.41712188720703;7.444733142852783;18.0;17.0
14;15;1;19;15.4285714286;0;5;0.8;2883000;2325;32;1;0.0;19.0;15.4285714286;5.0;2883000.0;2325.0;32.0;1.0;14.0;0.0
46;47;4;126;18.5319148936;1;26;0.6538461538;11157000;7525;101;11;0.0;126.0;18.5319148936;26.0;11157000.0;7525.0;101.0;11.0;46.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
10;11;2;16;14.8;0;3;1.0;1611000;1500;20;2;0.0;16.0;14.8;3.0;1611000.0;1500.0;20.0;2.0;10.0;0.0
35;6;2;18;23.2;0;3;0.3333333333;1164000;725;12;4;0.0;102.36927032470703;18.51049303327288;18.61251449584961;9022819.5;6025.70458984375;78.62017822265625;11.079320430755615;5.0;30.0
4;5;1;5;9.8;0;1;1.0;1202000;1250;12;1;0.0;5.0;9.8;1.0;1202000.0;1250.0;12.0;1.0;4.0;0.0
55;2;1;5;0.0;1;1;0.0;0;0;0;1;1.0;172.52545166015625;17.101444764570758;25.474056243896484;12111926.0;8133.28271484375;104.29483795166016;10.380410194396973;2.0;53.0
39;40;4;79;18.743589743599998;0;23;0.6086956522;9752000;6650;89;5;0.0;79.0;18.743589743599998;23.0;9752000.0;6650.0;89.0;5.0;39.0;0.0
10;11;4;22;15.6;0;3;0.3333333333;1660000;1675;22;5;0.0;22.0;15.6;3.0;1660000.0;1675.0;22.0;5.0;10.0;0.0
33;34;12;53;18.1212121212;0;13;0.6923076923;8146000;5575;74;3;0.0;53.0;18.1212121212;13.0;8146000.0;5575.0;74.0;3.0;33.0;0.0
24;25;1;31;17.28;0;11;0.9090909091;6489000;4300;52;3;0.0;31.0;17.28;11.0;6489000.0;4300.0;52.0;3.0;24.0;0.0
55;16;3;60;23.0;1;14;0.5714285714;2490000;1775;24;7;1.0;149.1406707763672;20.13868574662642;33.25076675415039;13714470.0;8746.638671875;116.59322357177734;13.498322010040283;16.0;39.0
3;4;1;4;9.25;0;0;0.0;836000;1000;9;1;0.0;4.0;9.25;0.0;836000.0;1000.0;9.0;1.0;3.0;0.0
7;8;2;13;11.142857142899999;0;6;0.3333333333;2128000;1375;17;1;0.0;13.0;11.142857142899999;6.0;2128000.0;1375.0;17.0;1.0;7.0;0.0
21;22;5;41;16.761904761900002;0;14;0.3571428571;4797000;3450;47;6;0.0;41.0;16.761904761900002;14.0;4797000.0;3450.0;47.0;6.0;21.0;0.0
46;31;1;86;21.0666666667;0;16;0.625;7600000;4925;64;9;0.0;112.84774780273438;19.127797665825067;23.945932865142822;11620155.5;7947.621337890625;102.76346206665039;11.759668827056885;30.0;16.0
8;9;2;11;14.875;0;2;1.0;1448000;1500;19;3;0.0;11.0;14.875;2.0;1448000.0;1500.0;19.0;3.0;8.0;0.0
21;22;3;38;16.619047619;0;11;0.7272727273;4067000;3150;42;5;0.0;38.0;16.619047619;11.0;4067000.0;3150.0;42.0;5.0;21.0;0.0
1;2;1;2;5.0;0;0;0.0;338000;500;3;1;0.0;2.0;5.0;0.0;338000.0;500.0;3.0;1.0;1.0;0.0
9;10;1;11;13.333333333299999;0;3;0.6666666667;1806000;1700;21;1;0.0;11.0;13.333333333299999;3.0;1806000.0;1700.0;21.0;1.0;9.0;0.0
0;1;1;1;3.0;0;0;0.0;125000;250;0;1;0.0;1.0;3.0;0.0;125000.0;250.0;0.0;1.0;0.0;0.0
21;22;5;42;16.238095238099998;0;7;1.0;4523000;3300;46;3;0.0;42.0;16.238095238099998;7.0;4523000.0;3300.0;46.0;3.0;21.0;0.0
5;6;1;6;11.833333333299999;0;2;1.0;1260000;1200;13;1;0.0;6.0;11.833333333299999;2.0;1260000.0;1200.0;13.0;1.0;5.0;0.0
19;20;3;31;16.8421052632;0;6;0.6666666667;4339000;3300;42;3;0.0;31.0;16.8421052632;6.0;4339000.0;3300.0;42.0;3.0;19.0;0.0
52;1;8;8;0.0;0;1;0.0;0;0;0;2;0.0;196.0902099609375;18.232074737548828;23.849367141723633;12381742.0;8166.84619140625;102.63521575927734;13.22427749633789;0.0;52.0
42;10;5;49;23.8888888889;1;5;0.2;1413000;1275;18;5;0.0;156.77268981933594;18.858510744006406;24.09025001525879;10545244.0;6821.14697265625;90.25385284423828;14.174521446228027;9.0;33.0
1;2;1;2;3.5;0;0;0.0;344000;400;3;1;0.0;2.0;3.5;0.0;344000.0;400.0;3.0;1.0;1.0;0.0
5;6;1;7;11.0;0;1;1.0;1315000;1325;13;1;0.0;7.0;11.0;1.0;1315000.0;1325.0;13.0;1.0;5.0;0.0
55;1;5;5;20.3333333333;1;2;1.0;324000;0;1;2;1.0;124.40901184082031;19.389083399916537;17.028178215026855;15542966.0;9136.2490234375;116.45136260986328;8.636608600616455;1.0;54.0
4;5;1;5;9.2;0;1;1.0;779000;950;10;1;0.0;5.0;9.2;1.0;779000.0;950.0;10.0;1.0;4.0;0.0
13;14;1;15;15.4285714286;0;4;1.0;3410000;2700;35;3;0.0;15.0;15.4285714286;4.0;3410000.0;2700.0;35.0;3.0;13.0;0.0
62;42;1;139;21.6341463415;0;14;0.8571428570999999;9615000;6950;90;12;0.0;171.2884521484375;19.995306138093593;21.346092224121094;14727998.0;10553.691650390625;138.2155647277832;14.689531803131104;41.0;21.0
21;3;1;5;19.0;0;2;0.0;311000;75;2;2;0.0;40.207054138183594;15.995315824236188;6.26007080078125;4497768.0;3143.09375;39.01933670043945;5.905496120452881;2.0;19.0
31;18;3;45;23.1111111111;0;5;0.4;3636000;2375;28;7;0.0;70.55645751953125;19.67198444352173;10.908833026885986;7109575.5;5077.275146484375;63.135704040527344;9.759631395339966;17.0;14.0
10;11;7;19;13.9;0;2;0.5;2211000;2050;28;3;0.0;19.0;13.9;2.0;2211000.0;2050.0;28.0;3.0;10.0;0.0
20;21;1;33;16.2;0;9;0.6666666667;4215000;3275;44;5;0.0;33.0;16.2;9.0;4215000.0;3275.0;44.0;5.0;20.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
4;5;1;5;9.0;0;1;1.0;994000;1050;11;1;0.0;5.0;9.0;1.0;994000.0;1050.0;11.0;1.0;4.0;0.0
7;8;1;8;13.375;0;3;1.0;1731000;1700;18;4;0.0;8.0;13.375;3.0;1731000.0;1700.0;18.0;4.0;7.0;0.0
12;13;1;19;15.0769230769;0;3;1.0;3497000;2550;29;3;0.0;19.0;15.0769230769;3.0;3497000.0;2550.0;29.0;3.0;12.0;0.0
7;8;1;9;12.125;0;2;1.0;1835000;1625;18;2;0.0;9.0;12.125;2.0;1835000.0;1625.0;18.0;2.0;7.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
7;8;2;9;12.7142857143;0;3;0.6666666667;1207000;1300;16;1;0.0;9.0;12.7142857143;3.0;1207000.0;1300.0;16.0;1.0;7.0;0.0
29;30;3;60;17.0689655172;0;15;0.7333333333;6742000;5425;70;8;0.0;60.0;17.0689655172;15.0;6742000.0;5425.0;70.0;8.0;29.0;0.0
39;40;13;99;18.6666666667;0;16;0.625;10639000;6575;89;8;0.0;99.0;18.6666666667;16.0;10639000.0;6575.0;89.0;8.0;39.0;0.0
15;16;2;22;14.647058823499998;1;6;0.8333333333;3618000;2650;35;2;0.0;22.0;14.647058823499998;6.0;3618000.0;2650.0;35.0;2.0;15.0;0.0
5;6;2;7;10.0;0;2;0.5;1213000;1250;15;1;0.0;7.0;10.0;2.0;1213000.0;1250.0;15.0;1.0;5.0;0.0
2;3;1;3;6.0;0;0;0.0;388000;500;6;1;0.0;3.0;6.0;0.0;388000.0;500.0;6.0;1.0;2.0;0.0
9;10;1;12;13.5;0;2;0.5;2161000;1875;23;3;0.0;12.0;13.5;2.0;2161000.0;1875.0;23.0;3.0;9.0;0.0
9;10;3;12;14.0;0;2;1.0;2505000;2075;25;1;0.0;12.0;14.0;2.0;2505000.0;2075.0;25.0;1.0;9.0;0.0
5;6;5;10;8.6;0;1;1.0;1074000;1150;14;1;0.0;10.0;8.6;1.0;1074000.0;1150.0;14.0;1.0;5.0;0.0
10;11;7;20;13.3;0;2;1.0;2122000;1950;27;2;0.0;20.0;13.3;2.0;2122000.0;1950.0;27.0;2.0;10.0;0.0
9;10;2;13;14.6;0;3;0.6666666667;2295000;1900;23;1;0.0;13.0;14.6;3.0;2295000.0;1900.0;23.0;1.0;9.0;0.0
10;11;1;12;14.3;0;2;1.0;2163000;1875;26;1;0.0;12.0;14.3;2.0;2163000.0;1875.0;26.0;1.0;10.0;0.0
9;10;1;11;14.0;0;2;1.0;2289000;2075;25;1;0.0;11.0;14.0;2.0;2289000.0;2075.0;25.0;1.0;9.0;0.0
11;1;1;1;26.0;0;0;0.0;156000;75;0;1;0.0;15.375898361206055;14.312885284423828;1.2500054836273193;2551115.75;2112.213623046875;22.5404109954834;2.6663012504577637;0.0;11.0
4;5;2;6;9.8;0;2;0.5;956000;1150;12;1;0.0;6.0;9.8;2.0;956000.0;1150.0;12.0;1.0;4.0;0.0
3;4;1;4;5.666666666699999;0;0;0.0;466000;750;9;1;0.0;4.0;5.666666666699999;0.0;466000.0;750.0;9.0;1.0;3.0;0.0
2;3;1;3;6.0;0;0;0.0;339000;475;5;1;0.0;3.0;6.0;0.0;339000.0;475.0;5.0;1.0;2.0;0.0
6;7;1;8;10.0;0;2;1.0;1606000;1550;17;1;0.0;8.0;10.0;2.0;1606000.0;1550.0;17.0;1.0;6.0;0.0
11;12;3;15;13.666666666700001;1;5;0.8;2332000;2025;28;1;0.0;15.0;13.666666666700001;5.0;2332000.0;2025.0;28.0;1.0;11.0;0.0
39;7;15;69;26.3333333333;0;16;0.0625;1284000;1200;15;9;0.0;175.3046646118164;18.934410144116093;32.47187423706055;9084087.0;6246.18798828125;79.01461791992188;17.72136402130127;6.0;33.0
3;4;1;5;6.6;1;0;0.0;678000;825;9;1;0.0;5.0;6.6;0.0;678000.0;825.0;9.0;1.0;3.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
8;9;1;10;14.333333333299999;0;4;0.75;1805000;1950;21;2;0.0;10.0;14.333333333299999;4.0;1805000.0;1950.0;21.0;2.0;8.0;0.0
2;3;1;3;5.0;0;0;0.0;409000;650;6;1;0.0;3.0;5.0;0.0;409000.0;650.0;6.0;1.0;2.0;0.0
12;13;1;16;14.857142857100001;1;5;1.0;2878000;2425;30;2;0.0;16.0;14.857142857100001;5.0;2878000.0;2425.0;30.0;2.0;12.0;0.0
20;21;2;27;17.0;0;6;0.6666666667;4957000;3550;46;3;0.0;27.0;17.0;6.0;4957000.0;3550.0;46.0;3.0;20.0;0.0
15;16;5;26;15.9375;0;5;0.8;3704000;3000;37;3;0.0;26.0;15.9375;5.0;3704000.0;3000.0;37.0;3.0;15.0;0.0
25;26;7;56;16.76;0;11;0.7272727273;5652000;4050;54;5;0.0;56.0;16.76;11.0;5652000.0;4050.0;54.0;5.0;25.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
6;7;1;7;10.285714285700001;0;2;1.0;1069000;1025;12;1;0.0;7.0;10.285714285700001;2.0;1069000.0;1025.0;12.0;1.0;6.0;0.0
5;6;1;7;9.3333333333;0;1;1.0;1150000;1100;12;2;0.0;7.0;9.3333333333;1.0;1150000.0;1100.0;12.0;2.0;5.0;0.0
25;26;1;55;16.96;0;12;0.4166666667;6179000;4400;57;5;0.0;55.0;16.96;12.0;6179000.0;4400.0;57.0;5.0;25.0;0.0
19;20;3;35;17.0526315789;0;5;0.6;4528000;3400;45;4;0.0;35.0;17.0526315789;5.0;4528000.0;3400.0;45.0;4.0;19.0;0.0
7;8;1;8;13.875;0;2;1.0;1677000;1625;18;1;0.0;8.0;13.875;2.0;1677000.0;1625.0;18.0;1.0;7.0;0.0
14;15;2;20;14.7142857143;0;4;0.5;3133000;2600;34;1;0.0;20.0;14.7142857143;4.0;3133000.0;2600.0;34.0;1.0;14.0;0.0
14;15;1;21;15.5625;1;2;1.0;4317000;3050;40;1;0.0;21.0;15.5625;2.0;4317000.0;3050.0;40.0;1.0;14.0;0.0
55;55;6;254;19.418367346900002;1;16;0.6875;23353000;11350;146;11;1.0;254.0;19.418367346900002;16.0;23353000.0;11350.0;146.0;11.0;55.0;0.0
42;43;4;114;19.4047619048;0;18;0.7777777778;10575000;7175;93;11;0.0;114.0;19.4047619048;18.0;10575000.0;7175.0;93.0;11.0;42.0;0.0
34;3;5;7;25.5;0;0;0.0;211000;75;2;1;0.0;97.24452209472656;16.966317569508274;13.437129974365234;7931910.5;5121.37744140625;65.87525939941406;10.207342147827148;2.0;32.0
1;2;1;2;4.5;0;0;0.0;269000;400;3;1;0.0;2.0;4.5;0.0;269000.0;400.0;3.0;1.0;1.0;0.0
9;10;3;12;13.666666666700001;0;2;1.0;1717000;1775;22;1;0.0;12.0;13.666666666700001;2.0;1717000.0;1775.0;22.0;1.0;9.0;0.0
9;10;4;13;13.7;0;2;1.0;2036000;2050;25;3;0.0;13.0;13.7;2.0;2036000.0;2050.0;25.0;3.0;9.0;0.0
7;8;2;9;11.857142857100001;0;2;1.0;1576000;1575;19;1;0.0;9.0;11.857142857100001;2.0;1576000.0;1575.0;19.0;1.0;7.0;0.0
33;15;2;36;19.0;0;4;1.0;3496000;1975;30;4;0.0;64.45553016662598;17.589346278797496;7.99799919128418;8316141.5;5500.5732421875;76.33487319946289;6.36411714553833;14.0;19.0
10;11;5;15;15.0;0;4;0.75;1943000;2050;26;2;0.0;15.0;15.0;4.0;1943000.0;2050.0;26.0;2.0;10.0;0.0
15;16;4;31;16.7142857143;1;5;0.6;5046000;3500;45;7;0.0;31.0;16.7142857143;5.0;5046000.0;3500.0;45.0;7.0;15.0;0.0
5;6;1;6;9.1666666667;0;1;1.0;1312000;1125;12;1;0.0;6.0;9.1666666667;1.0;1312000.0;1125.0;12.0;1.0;5.0;0.0
33;34;6;55;17.6764705882;0;19;0.5789473684;8256000;5575;74;4;0.0;55.0;17.6764705882;19.0;8256000.0;5575.0;74.0;4.0;33.0;0.0
5;6;1;6;10.1666666667;0;1;1.0;885000;1100;12;1;0.0;6.0;10.1666666667;1.0;885000.0;1100.0;12.0;1.0;5.0;0.0
17;18;2;21;15.5882352941;0;4;1.0;3179000;2900;37;1;0.0;21.0;15.5882352941;4.0;3179000.0;2900.0;37.0;1.0;17.0;0.0
68;69;1;187;20.1714285714;1;15;0.7333333333;17489000;11825;153;10;0.0;187.0;20.1714285714;15.0;17489000.0;11825.0;153.0;10.0;68.0;0.0
112;14;25;112;27.4615384615;0;17;0.4117647059;1921000;1850;25;14;0.0;433.0990905761719;21.257224253241297;65.94210052490234;27222554.0;18727.7890625;242.3123321533203;25.78329849243164;13.0;99.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
9;10;1;10;15.1111111111;0;2;1.0;1744000;1775;22;1;0.0;10.0;15.1111111111;2.0;1744000.0;1775.0;22.0;1.0;9.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
29;4;2;8;20.6666666667;0;3;0.0;916000;750;9;1;0.0;72.59623718261719;16.631391591042647;12.880627632141113;7133896.0;4955.0732421875;59.77010726928711;6.753415107727051;3.0;26.0
6;7;1;7;11.0;0;2;1.0;1339000;1650;17;1;0.0;7.0;11.0;2.0;1339000.0;1650.0;17.0;1.0;6.0;0.0
6;7;1;7;9.3333333333;0;1;1.0;1270000;1325;16;2;0.0;7.0;9.3333333333;1.0;1270000.0;1325.0;16.0;2.0;6.0;0.0
21;5;11;56;18.888888888900002;1;7;0.0;1724000;175;3;7;0.0;107.79228973388672;15.240112995977348;11.41439151763916;5308949.5;2450.302734375;31.46661949157715;12.030333518981934;4.0;17.0
19;20;2;29;16.421052631600002;0;6;1.0;5937000;3750;49;3;0.0;29.0;16.421052631600002;6.0;5937000.0;3750.0;49.0;3.0;19.0;0.0
33;34;13;75;18.1818181818;0;19;0.4736842105;8625000;5550;74;7;0.0;75.0;18.1818181818;19.0;8625000.0;5550.0;74.0;7.0;33.0;0.0
7;8;1;10;12.5;1;3;0.6666666667;1317000;1225;15;1;0.0;10.0;12.5;3.0;1317000.0;1225.0;15.0;1.0;7.0;0.0
39;40;3;66;18.9;0;18;0.8333333333;10877000;7050;90;4;0.0;66.0;18.9;18.0;10877000.0;7050.0;90.0;4.0;39.0;0.0
14;15;1;18;16.2;0;6;0.8333333333;3730000;2850;37;1;0.0;18.0;16.2;6.0;3730000.0;2850.0;37.0;1.0;14.0;0.0
14;15;1;19;15.1333333333;0;4;1.0;3655000;2975;36;1;0.0;19.0;15.1333333333;4.0;3655000.0;2975.0;36.0;1.0;14.0;0.0
50;51;10;125;19.32;0;33;0.6060606061;12226000;7825;103;10;0.0;125.0;19.32;33.0;12226000.0;7825.0;103.0;10.0;50.0;0.0
0;1;1;1;3.0;0;0;0.0;163000;250;0;1;0.0;1.0;3.0;0.0;163000.0;250.0;0.0;1.0;0.0;0.0
5;6;1;6;10.3333333333;0;1;1.0;1129000;1300;13;1;0.0;6.0;10.3333333333;1.0;1129000.0;1300.0;13.0;1.0;5.0;0.0
42;12;2;21;26.5;0;9;0.7777777778;2726000;1950;24;7;0.0;72.76625061035156;20.13800557454427;21.024877548217773;11258034.0;7510.0146484375;95.55115509033203;11.422758102416992;11.0;31.0
5;6;1;6;9.8333333333;0;1;1.0;1110000;1200;13;1;0.0;6.0;9.8333333333;1.0;1110000.0;1200.0;13.0;1.0;5.0;0.0
5;6;1;6;10.3333333333;0;2;1.0;1441000;1225;12;1;0.0;6.0;10.3333333333;2.0;1441000.0;1225.0;12.0;1.0;5.0;0.0
16;17;3;25;16.1764705882;0;3;0.6666666667;3414000;2750;32;2;0.0;25.0;16.1764705882;3.0;3414000.0;2750.0;32.0;2.0;16.0;0.0
6;7;1;7;12.4285714286;0;2;1.0;1477000;1550;16;1;0.0;7.0;12.4285714286;2.0;1477000.0;1550.0;16.0;1.0;6.0;0.0
1;2;1;2;4.0;0;0;0.0;257000;500;3;1;0.0;2.0;4.0;0.0;257000.0;500.0;3.0;1.0;1.0;0.0
25;26;3;45;17.36;0;14;0.6428571429;6102000;4325;57;6;0.0;45.0;17.36;14.0;6102000.0;4325.0;57.0;6.0;25.0;0.0
19;20;1;36;17.105263157899998;0;7;0.42857142859999997;4606000;3350;43;5;0.0;36.0;17.105263157899998;7.0;4606000.0;3350.0;43.0;5.0;19.0;0.0
1;2;1;2;4.0;0;0;0.0;238000;500;3;1;0.0;2.0;4.0;0.0;238000.0;500.0;3.0;1.0;1.0;0.0
20;20;11;75;15.3684210526;1;3;1.0;9760000;4550;58;5;1.0;75.0;15.3684210526;3.0;9760000.0;4550.0;58.0;5.0;20.0;0.0
34;4;5;11;26.3333333333;0;6;0.1666666667;436000;225;5;2;0.0;103.96671295166016;18.552070954263773;20.780744552612305;8336982.0;5554.5703125;74.39468383789062;10.860272407531738;3.0;31.0
4;5;1;5;8.75;0;0;0.0;647000;725;9;1;0.0;5.0;8.75;0.0;647000.0;725.0;9.0;1.0;4.0;0.0
25;26;9;68;17.08;0;12;0.5833333333;8050000;4750;62;4;0.0;68.0;17.08;12.0;8050000.0;4750.0;62.0;4.0;25.0;0.0
7;8;3;10;12.375;0;2;1.0;2441000;1625;17;1;0.0;10.0;12.375;2.0;2441000.0;1625.0;17.0;1.0;7.0;0.0
42;13;2;63;25.5833333333;0;17;0.2941176471;2326000;2025;28;9;0.0;149.75402069091797;19.999196007128685;33.94975280761719;10236066.5;7439.50927734375;94.29989624023438;16.100692749023438;12.0;30.0
19;20;2;29;16.5263157895;0;3;1.0;4432000;3225;41;1;0.0;29.0;16.5263157895;3.0;4432000.0;3225.0;41.0;1.0;19.0;0.0
9;10;1;10;14.7;0;4;1.0;1836000;1950;24;1;0.0;10.0;14.7;4.0;1836000.0;1950.0;24.0;1.0;9.0;0.0
